date,fixed,generation,t,price
2016-02-21,0.020999999999958163,0.0,5,0.13
2016-02-21,0.05099999999998772,0.0,6,0.0
2016-02-21,0.014000000000010004,0.2829999999999018,7,0.13
2016-02-21,0.029999999999972715,0.9110000000000582,8,5.62
2016-02-21,1.3979999999999677,0.8160000000000309,9,10.81
2016-02-21,0.9090000000000487,1.1549999999999727,10,13.07
2016-02-21,0.23500000000001364,1.79300000000012,11,14.94
2016-02-21,0.3900000000000432,3.1539999999999964,12,14.95
2016-02-21,0.058999999999912234,6.227999999999838,13,10.6
2016-02-21,0.016000000000019554,5.170000000000073,14,7.71
2016-02-21,0.03699999999997772,3.303000000000111,15,4.95
2016-02-21,0.03100000000000591,0.2869999999998072,16,7.69
2016-02-21,0.024999999999977263,0.0,17,14.34
2016-02-21,0.05299999999999727,0.0,18,18.61
2016-02-21,0.013000000000033651,0.0,19,18.2
2016-02-21,0.05500000000000682,0.0,20,12.0
2016-02-21,0.02600000000001046,0.0,21,12.64
2016-02-21,0.029999999999972715,0.0,22,13.94
2016-02-21,0.03300000000001546,0.0,23,9.31
2016-02-22,0.014999999999986358,0.0,0,0.0
2016-02-22,0.05900000000002592,0.0,1,0.0
2016-02-22,0.014999999999986358,0.0,2,0.0
2016-02-22,0.04800000000000182,0.0,3,0.0
2016-02-22,0.012999999999976808,0.0,4,0.0
2016-02-22,0.038000000000010914,0.0,5,7.63
2016-02-22,0.038000000000010914,0.06799999999998363,6,18.05
2016-02-22,0.016000000000019554,0.8610000000001037,7,26.38
2016-02-22,0.05000000000001137,2.8040000000000873,8,27.92
2016-02-22,0.023000000000024556,4.3689999999999145,9,23.97
2016-02-22,0.05099999999998772,5.439000000000078,10,23.11
2016-02-22,0.02199999999999136,6.388999999999896,11,23.93
2016-02-22,0.02400000000000091,5.880000000000109,12,24.0
2016-02-22,0.05299999999994043,3.5979999999999563,13,24.52
2016-02-22,0.015000000000043201,1.58400000000006,14,23.98
2016-02-22,0.053000000000054115,0.9009999999998399,15,23.91
2016-02-22,0.01599999999996271,0.12599999999997635,16,23.92
2016-02-22,0.06699999999995043,0.0,17,27.93
2016-02-22,0.016000000000076398,0.0,18,40.13
2016-02-22,0.06199999999995498,0.0,19,39.45
2016-02-22,0.027000000000043656,0.0,20,29.37
2016-02-22,0.04399999999998272,0.0,21,24.69
2016-02-22,0.028999999999996362,0.0,22,25.08
2016-02-22,0.01999999999998181,0.0,23,19.56
2016-02-23,0.05299999999999727,0.0,0,17.81
2016-02-23,0.01799999999997226,0.0,1,14.28
2016-02-23,0.05000000000001137,0.0,2,17.23
2016-02-23,0.014000000000010004,0.0,3,17.47
2016-02-23,0.05000000000001137,0.0,4,17.83
2016-02-23,0.02600000000001046,0.0,5,19.15
2016-02-23,0.020999999999958163,0.04899999999997817,6,27.32
2016-02-23,0.04300000000006321,0.2980000000000018,7,30.62
2016-02-23,0.024999999999977263,0.8860000000001946,8,31.9
2016-02-23,0.05099999999998772,1.5329999999999018,9,31.09
2016-02-23,0.014000000000010004,1.1649999999999636,10,29.19
2016-02-23,0.051000000000044565,2.645999999999958,11,30.68
2016-02-23,0.043999999999925876,2.879000000000133,12,25.92
2016-02-23,0.7810000000000059,2.048000000000002,13,24.96
2016-02-23,0.047999999999944976,0.3350000000000364,14,23.9
2016-02-23,0.025000000000034106,0.2999999999999545,15,24.13
2016-02-23,0.05299999999999727,0.04299999999989268,16,24.36
2016-02-23,0.014000000000010004,0.0,17,30.08
2016-02-23,0.05299999999999727,0.0,18,36.75
2016-02-23,0.023999999999944066,0.0,19,29.94
2016-02-23,0.04400000000003956,0.0,20,22.96
2016-02-23,0.01999999999998181,0.0,21,23.23
2016-02-23,0.03200000000003911,0.0,22,19.76
2016-02-23,0.04499999999995907,0.0,23,17.9
2016-02-24,0.014000000000010004,0.0,0,18.04
2016-02-24,0.049000000000035016,0.0,1,16.59
2016-02-24,0.018000000000029104,0.0,2,13.61
2016-02-24,0.047999999999944976,0.0,3,13.66
2016-02-24,0.021000000000015007,0.0,4,17.43
2016-02-24,0.014000000000010004,0.0,5,18.92
2016-02-24,0.049999999999954525,0.06300000000010186,6,23.15
2016-02-24,0.02400000000000091,0.6240000000000236,7,33.69
2016-02-24,0.04800000000000182,1.3079999999999927,8,30.99
2016-02-24,0.014000000000010004,2.5799999999999272,9,25.04
2016-02-24,0.03200000000003911,2.6259999999999764,10,23.41
2016-02-24,0.05099999999998772,2.6539999999999964,11,22.56
2016-02-24,0.01799999999997226,2.879000000000133,12,22.03
2016-02-24,0.051000000000044565,2.048999999999978,13,22.05
2016-02-24,0.02699999999992997,0.6539999999999964,14,22.56
2016-02-24,0.014000000000010004,0.668999999999869,15,24.0
2016-02-24,0.30000000000001137,0.10599999999999454,16,25.05
2016-02-24,0.014000000000010004,0.0,17,31.96
2016-02-24,0.06600000000003092,0.0,18,35.68
2016-02-24,0.018999999999948614,0.0,19,36.41
2016-02-24,0.026000000000067303,0.0,20,30.51
2016-02-24,0.04099999999993997,0.0,21,23.97
2016-02-24,0.023000000000024556,0.0,22,22.96
2016-02-24,0.05000000000001137,0.0,23,20.56
2016-02-25,0.012999999999976808,0.0,0,24.04
2016-02-25,0.04800000000000182,0.0,1,22.58
2016-02-25,0.027000000000043656,0.0,2,21.26
2016-02-25,0.013999999999953161,0.0,3,20.09
2016-02-25,0.04800000000005866,0.0,4,19.94
2016-02-25,0.021999999999934516,0.0,5,21.7
2016-02-25,0.05400000000008731,0.0,6,27.19
2016-02-25,0.011999999999943611,0.0,7,36.04
2016-02-25,0.028999999999996362,0.0,8,38.29
2016-02-25,0.04400000000003956,0.009999999999990905,9,34.44
2016-02-25,0.018999999999948614,0.028999999999996362,10,32.12
2016-02-25,0.051000000000044565,0.706000000000131,11,30.44
2016-02-25,0.019000000000005457,0.9049999999999727,12,26.55
2016-02-25,0.05599999999992633,0.7349999999999,13,26.01
2016-02-25,0.015000000000043201,0.83400000000006,14,25.0
2016-02-25,0.02600000000001046,0.21100000000001273,15,24.78
2016-02-25,0.03699999999997772,0.009999999999990905,16,25.39
2016-02-25,0.02400000000000091,0.0,17,31.16
2016-02-25,0.05099999999998772,0.0,18,39.91
2016-02-25,0.014000000000010004,0.0,19,36.51
2016-02-25,0.05000000000006821,0.0,20,31.54
2016-02-25,0.023000000000024556,0.0,21,25.2
2016-02-25,0.04099999999993997,0.0,22,25.1
2016-02-25,0.025000000000034106,0.0,23,23.84
2016-02-26,0.014000000000010004,0.0,0,21.66
2016-02-26,0.056999999999902684,0.0,1,21.69
2016-02-26,0.01700000000005275,0.0,2,21.11
2016-02-26,0.043000000000006366,0.0,3,20.0
2016-02-26,0.018999999999948614,0.0,4,21.02
2016-02-26,0.019000000000005457,0.0,5,22.07
2016-02-26,0.05400000000008731,0.1390000000001237,6,27.35
2016-02-26,1.6149999999999523,0.8209999999999127,7,32.93
2016-02-26,2.1859999999999786,2.31899999999996,8,36.08
2016-02-26,2.4560000000000173,3.7049999999999272,9,33.48
2016-02-26,2.052000000000021,4.636000000000195,10,31.68
2016-02-26,2.988999999999976,6.754999999999882,11,29.5
2016-02-26,1.5559999999999832,7.329999999999927,12,27.47
2016-02-26,1.9329999999999927,5.5190000000000055,13,25.06
2016-02-26,0.6389999999999532,5.456000000000131,14,24.0
2016-02-26,0.05600000000004002,2.869999999999891,15,25.11
2016-02-26,0.014000000000010004,0.4090000000001055,16,26.94
